# Timesteps, List of cluster sizes
1550000: [36, 105, 40, 35, 12, 45, 8, 2]
1555000: [36, 104, 40, 35, 12, 47, 8, 2]
1560000: [105, 40, 34, 12, 47, 34, 8, 2]
1565000: [104, 40, 34, 12, 48, 34, 7, 2]
1570000: [105, 40, 34, 12, 48, 34, 6, 2]
1575000: [105, 41, 34, 11, 48, 34, 6, 3]
1580000: [104, 41, 34, 11, 47, 35, 6, 3]
1585000: [36, 105, 40, 35, 11, 49, 6, 2, 3]
1590000: [36, 106, 40, 35, 11, 49, 6, 3]
1595000: [35, 106, 40, 35, 11, 49, 6, 3]
1600000: [35, 106, 39, 34, 11, 49, 6, 2]
1605000: [34, 107, 39, 36, 11, 48, 6, 2]
1610000: [35, 107, 39, 36, 11, 48, 7, 2]
1615000: [35, 107, 39, 36, 11, 49, 6, 2]
1620000: [36, 107, 39, 34, 11, 49, 6, 2]
1625000: [36, 108, 39, 35, 11, 50, 6, 2]
1630000: [107, 39, 35, 11, 50, 35, 6, 2, 2]
1635000: [35, 107, 39, 36, 11, 49, 7, 2]
1640000: [35, 108, 38, 37, 11, 49, 7, 2, 2]
1645000: [35, 106, 37, 38, 10, 49, 7, 2]
1650000: [35, 107, 38, 38, 10, 49, 2, 7, 2]
1655000: [35, 107, 39, 37, 10, 48, 7, 2]
1660000: [37, 107, 38, 37, 10, 48, 6, 2]
1665000: [37, 106, 38, 36, 10, 47, 7, 2]
1670000: [37, 106, 38, 36, 10, 47, 6, 2]
1675000: [36, 106, 38, 36, 10, 47, 6, 2, 2]
1680000: [36, 106, 39, 36, 10, 49, 6, 2]
1685000: [35, 106, 39, 36, 10, 49, 6, 2]
1690000: [35, 105, 39, 35, 10, 49, 2, 7, 2]
1695000: [35, 105, 39, 36, 10, 49, 3, 7, 2]
1700000: [36, 105, 40, 35, 10, 48, 3, 7, 2]
1705000: [36, 105, 39, 35, 10, 48, 3, 7, 2]
1710000: [36, 104, 40, 34, 10, 48, 3, 7, 2]
1715000: [36, 104, 40, 35, 10, 48, 3, 7, 2]
1720000: [35, 104, 41, 34, 10, 48, 3, 6]
1725000: [35, 103, 41, 34, 10, 47, 3, 6]
1730000: [34, 102, 41, 35, 10, 46, 3, 6]
1735000: [35, 102, 41, 34, 10, 46, 3, 6]
1740000: [35, 102, 42, 35, 10, 46, 3, 6]
1745000: [36, 101, 43, 36, 10, 46, 3, 6]
1750000: [36, 101, 43, 37, 10, 46, 3, 6, 2]
1755000: [36, 102, 43, 36, 11, 46, 3, 6]
1760000: [36, 102, 42, 37, 11, 46, 3, 6]
1765000: [102, 39, 37, 11, 46, 3, 35, 6]
1770000: [101, 39, 36, 7, 11, 46, 3, 34]
1775000: [101, 39, 35, 7, 11, 47, 3, 33]
1780000: [101, 39, 34, 7, 11, 48, 3, 34]
1785000: [101, 40, 34, 7, 12, 48, 3, 33]
1790000: [99, 40, 35, 6, 12, 48, 3, 35]
1795000: [99, 41, 37, 6, 13, 48, 35, 3]
1800000: [99, 41, 37, 6, 12, 48, 36, 3]
1805000: [98, 41, 37, 12, 47, 36, 5, 2, 3]
1810000: [100, 41, 35, 13, 47, 36, 5, 2, 3]
1815000: [100, 43, 36, 13, 47, 36, 5, 4]
1820000: [100, 43, 36, 13, 48, 35, 5, 4]
1825000: [100, 44, 37, 13, 46, 36, 5, 4]
1830000: [100, 43, 37, 13, 48, 35, 5, 4]
1835000: [100, 42, 37, 13, 48, 2, 36, 5, 4]
1840000: [100, 42, 37, 13, 48, 37, 5, 4]
1845000: [102, 42, 37, 13, 50, 37, 5, 4]
1850000: [102, 42, 37, 14, 49, 37, 5, 4]
1855000: [102, 43, 37, 14, 50, 37, 5, 4]
1860000: [102, 43, 37, 14, 50, 37, 5, 4, 2]
1865000: [102, 43, 38, 14, 50, 37, 5, 4, 2]
1870000: [102, 43, 37, 14, 50, 37, 5, 4, 2]
1875000: [103, 43, 35, 14, 50, 37, 5, 4, 2]
1880000: [102, 44, 35, 13, 50, 36, 5, 4]
1885000: [101, 43, 36, 14, 50, 36, 5, 4]
1890000: [101, 43, 36, 13, 50, 37, 5, 5]
1895000: [100, 44, 36, 13, 50, 37, 5, 5]
1900000: [98, 45, 36, 12, 50, 36, 5, 5]
1905000: [98, 44, 36, 12, 50, 35, 5, 4]
1910000: [98, 43, 36, 12, 50, 35, 5, 4]
1915000: [98, 43, 35, 11, 50, 34, 5, 3]
1920000: [98, 43, 33, 11, 50, 34, 5, 3]
1925000: [99, 42, 33, 12, 50, 36, 5, 2, 3]
1930000: [99, 42, 33, 12, 50, 36, 5, 2, 3]
1935000: [99, 42, 33, 12, 50, 6, 34, 2, 3]
1940000: [99, 43, 34, 12, 51, 6, 34, 2, 3]
1945000: [99, 42, 34, 12, 51, 6, 34, 2, 3]
1950000: [99, 42, 34, 12, 50, 6, 34, 2, 3]
1955000: [99, 42, 33, 12, 50, 6, 34, 2, 3]
1960000: [99, 41, 34, 12, 50, 6, 34, 2, 3]
1965000: [99, 41, 34, 12, 50, 6, 33, 3, 3]
1970000: [99, 40, 35, 12, 51, 6, 33, 3, 2]
1975000: [99, 40, 35, 11, 51, 6, 34, 3, 2]
1980000: [100, 40, 35, 11, 51, 6, 35, 3, 2]
1985000: [99, 40, 35, 11, 52, 6, 35, 3, 2]
1990000: [99, 40, 35, 11, 53, 6, 35, 4, 2]
1995000: [99, 38, 34, 11, 53, 6, 34, 3, 2]
2000000: [99, 39, 34, 11, 53, 6, 34, 2, 3, 2]
